Time    Ener
668893  3.10
668931  4.75
668978  3.46
669207  2.17
669493  3.56
669515  2.88
669527  3.03
669543  2.22
669590  2.69
669612  5.13
669637  4.99
669666  5.94
669741  4.41
669757  5.19
669788  4.68
669860  5.06
669882  2.28
669886  6.88
669898  3.88
669920  4.85
669926  4.05
670096  2.46
670109  3.12
670124  4.03
670181  3.36
670344  4.09
670438  5.61
670570  3.45
670599  4.07
670630  3.95
670649  3.00
670872  6.61
670928  3.68
670982  4.24
671142  3.03
671277  1.46
671450  2.89
671475  4.92
671478  2.86
671481  4.74
671575  4.20
671629  5.62
671723  4.14
671748  1.69
671833  2.62
671937  3.50
672053  4.18
672103  5.87
672138  3.34
672147  3.46
672254  6.56
672358  3.29
672361  3.92
672398  2.89
672411  6.12
672458  4.48
672499  6.21
672511  3.46
672681  4.92
672719  4.08
672753  3.08
672954  3.65
673030  2.44
673036  3.19
673061  2.18
673083  3.30
673086  2.54
673149  3.20
673177  3.88
673199  2.91
673240  2.84
673287  4.43
673350  3.52
673356  3.59
673432  7.54
673510  4.69
673517  3.13
673608  3.85
673661  4.07
673733  4.72
673777  5.64
673787  5.17
673950  3.56
673985  8.48
674000  4.43
674025  3.13
674107  5.31
674164  3.22
674176  3.37
674223  4.44
674264  3.78
674277  2.55
674409  4.71
674418  5.45
674437  3.14
674465  3.24
674556  2.64
674600  4.39
674798  2.88
674870  1.50
674958  4.04
674961  3.77
675049  2.99
675118  2.85
675159  4.25
675188  7.05
675194  2.97
675206  3.62
675216  1.79
675254  7.72
675291  3.42
675348  5.43
675549  3.48
675794  4.05
675832  4.03
675995  3.27
676180  6.80
676215  6.78
676234  3.98
676362  4.93
676435  4.21
676563  5.87
676566  4.23
676573  6.03
676639  6.40
676648  2.77
676651  2.60
676658  3.34
676736  4.53
676749  3.08
676771  4.20
676921  6.12
676947  3.37
677116  2.71
677163  2.48
677170  2.15
677173  5.20
677185  6.81
677276  4.79
677298  3.19
677339  3.52
677374  1.65
677443  4.04
677481  8.73
677487  3.44
677509  5.27
677512  1.58
677518  5.15
677594  2.74
677669  1.94
677675  2.62
677713  4.49
677716  2.80
677729  6.59
677848  5.08
677949  4.30
678055  4.68
678065  4.82
678102  5.43
678165  5.75
678231  5.10
678244  4.21
678341  4.43
678347  4.05
678398  3.76
678423  3.30
678511  3.24
678530  5.22
678555  3.27
678586  4.85
678646  2.55
678684  4.96
678690  6.32
678724  8.14
678778  5.05
678828  4.22
678935  3.63
679057  4.99
679120  3.34
679161  4.11
679170  5.35
679293  7.01
679353  3.05
679431  2.59
679488  4.14
679516  2.17
679519  5.90
679563  2.33
679695  4.93
679708  4.55
679786  4.06
679893  3.71
679940  2.17
679968  5.41
680022  4.18
680066  3.37
680091  4.03
680113  4.16
680135  1.96
680245  2.46
680267  5.67
680355  1.87
680377  3.58
680395  4.50
680399  5.16
680430  2.58
680464  2.42
680521  3.39
680578  6.00
680600  4.57
680867  2.52
680898  5.00
680958  5.45
681011  3.48
681061  3.88
681115  2.87
681140  4.29
681181  6.89
681199  1.64
681209  4.32
681231  2.67
681253  5.23
681259  4.06
681388  4.45
681463  3.55
681558  6.29
681686  2.72
681702  5.51
681834  3.60
681865  2.68
682000  3.56
682019  1.79
682022  1.85
682211  3.54
682223  5.47
682274  2.45
682424  4.64
682519  2.80
682632  5.54
682713  5.25
682786  3.11
682789  5.24
682808  3.99
682839  4.19
682880  4.66
682952  4.89
682968  2.38
683207  4.12
683304  3.52
683511  3.11
683587  3.63
683624  4.02
683643  1.73
683693  3.96
683700  2.05
683747  2.48
683763  1.98
683788  4.77
683825  6.91
683891  1.88
683926  2.07
683942  5.39
683992  3.95
684023  4.38
684036  4.84
684143  4.56
684161  1.77
684193  5.26
684237  3.40
684246  3.01
684268  3.25
684271  4.13
684297  3.43
684498  3.30
684542  3.23
684554  4.26
684611  3.66
684705  4.58
684746  4.22
684815  2.97
684947  2.87
685006  3.16
685038  5.70
685041  3.43
685047  1.90
685132  6.97
685157  3.14
685211  6.19
685251  3.92
685267  5.10
685273  3.48
685352  4.86
685361  2.94
685371  4.10
685418  5.46
685424  2.59
685534  5.23
685697  3.32
685745  4.34
685763  3.57
685826  4.00
685851  2.65
685858  5.27
685939  2.31
686027  4.83
686034  4.76
686062  2.56
686169  2.86
686225  5.78
686326  2.70
686395  3.50
686520  5.32
686552  3.49
686561  2.20
686627  6.38
686677  5.52
686737  3.98
686740  5.47
686800  3.97
686825  2.92
686910  5.62
686966  3.92
687023  1.78
687061  3.94
687095  5.17
687108  2.56
687161  2.68
687215  2.65
687230  3.46
687274  2.93
687324  2.37
687378  3.61
687403  3.65
687463  3.99
687488  3.01
687569  3.63
687582  3.04
687601  5.23
687676  5.17
687686  3.23
687736  5.00
687752  3.65
687764  3.33
687924  2.43
688053  3.90
688056  3.46
688072  5.23
688223  9.33
688270  4.96
688342  3.01
688424  6.32
688424  5.46
688446  3.88
688559  2.88
688575  4.52
688578  3.69
688590  1.17
688656  7.01
688735  6.06
688798  6.09
688845  5.88
689061  2.02
689071  3.17
689162  6.26
689184  3.71
689200  1.94
689297  4.61
689300  5.31
689328  2.48
689332  6.15
689448  2.99
689495  4.26
689511  2.63
689517  6.24
689539  4.35
689602  2.97
689800  3.23
689815  2.14
689894  5.03
689900  2.66
689919  3.98
689969  3.57
690120  3.49
690233  1.45
690239  2.70
690302  4.54
690368  4.97
690406  3.17
690459  2.22
690579  3.84
690604  3.06
690667  3.27
690673  3.49
690736  4.24
690808  5.47
690927  5.69
690940  5.69
690959  4.50
691012  5.59
691034  1.79
691062  3.91
691075  2.69
691100  3.19
691178  6.01
691295  4.20
691417  3.96
691505  3.23
691533  3.81
691543  4.99
691618  5.35
691678  2.60
691734  5.19
691738  4.20
691816  2.90
691835  4.87
691879  4.45
691932  3.62
692086  2.76
692124  1.89
692133  3.91
692155  3.82
692196  2.40
692206  4.22
692253  2.95
692287  3.66
692334  4.61
692416  1.61
692457  4.78
692469  2.69
692476  3.56
692535  2.97
692674  4.78
692689  2.60
692702  2.69
692705  2.78
692714  3.43
692724  2.82
692743  4.80
692774  4.95
692790  4.26
692824  3.30
692828  3.24
692859  5.32
692900  4.26
692950  3.16
693060  2.24
693176  3.62
693230  7.34
693264  3.39
693318  3.47
693387  5.03
693456  5.49
693550  2.79
693572  4.29
693663  4.31
693710  3.42
693751  4.17
693808  4.31
693880  4.44
693889  5.01
693943  2.97
693993  4.21
694018  4.24
694021  1.49
694037  1.73
694175  3.24
694216  1.08
694279  4.74
694335  4.40
694360  3.49
694392  2.44
694407  5.92
694467  4.44
694511  2.52
694561  2.27
694627  2.24
694637  2.28
694737  1.68
694740  4.26
694784  2.10
694850  4.45
694916  3.05
694926  3.61
695033  4.23
695036  2.90
695177  2.95
695227  4.15
695243  6.31
695281  3.82
695290  2.97
695391  2.65
695460  2.37
695526  2.93
695585  4.66
695601  3.78
695610  2.35
695626  5.42
695632  3.73
695664  4.46
695676  4.08
695789  2.27
695796  3.15
695849  3.29
696009  5.23
696041  3.16
696060  2.60
696138  3.96
696166  8.65
696223  3.72
696254  2.84
696308  3.04
696314  5.56
696317  3.28
696333  4.22
696345  2.93
696358  5.94
696371  4.95
696399  2.78
696418  6.60
696503  2.33
696515  7.59
696619  3.13
696766  6.27
696989  7.79
697030  1.97
697058  7.91
697102  4.28
697115  4.02
697150  3.09
697168  4.91
697319  3.98
697322  4.56
697373  4.41
697407  3.36
697461  6.10
697548  1.76
697552  3.93
697621  4.04
697627  3.93
697633  1.72
697658  3.86
697712  2.25
697844  3.82
697872  4.67
697875  4.86
697929  4.34
698038  3.11
698164  4.98
698167  3.04
698186  2.25
698211  4.81
698230  1.59
698246  2.12
698283  3.70
698393  4.60
698412  2.55
698434  5.77
698472  2.77
698588  4.42
698695  3.27
698843  2.74
698871  2.29
698877  3.93
698893  5.40
698971  6.72
699031  2.48
699053  3.13
699110  4.85
699135  3.72
699160  4.90
699176  1.60
699191  2.31
699216  3.86
699223  4.32
699386  10.35
699414  3.62
699433  8.13
699436  5.01
699439  2.78
699452  10.05
699452  3.68
699480  7.16
699518  3.58
699521  4.24
699530  6.72
699593  3.31
699753  6.97
699760  2.43
699901  4.09
699907  3.58
699923  3.04
700008  4.35
700055  4.62
700077  2.74
700080  4.19
700152  3.65
700171  3.16
700253  6.51
700265  3.73
700287  6.45
700297  3.26
700372  2.99
700426  5.83
700554  3.44
700608  7.20
700649  3.09
700699  7.25
700715  1.56
700721  4.28
700724  2.54
700743  2.28
700881  2.78
700925  4.47
701016  1.80
701022  2.23
701026  4.38
701029  4.94
701035  5.19
701057  4.66
701095  5.35
701104  7.39
701107  3.38
701129  4.88
701227  3.89
701296  2.93
701330  3.95
701333  2.31
701349  1.81
701409  3.47
701415  4.68
701424  6.22
701490  3.65
701575  4.11
701582  3.66
701666  5.30
701669  5.67
701748  2.90
701980  2.98
702021  3.07
702040  3.99
702119  5.93
702178  4.87
702181  3.18
702257  4.64
702502  4.03
702518  3.83
702766  4.62
702797  4.23
702854  2.63
702869  3.33
702954  1.46
703042  4.14
703061  1.66
703086  4.17
703111  4.52
703174  6.02
703202  1.88
703249  2.97
703287  4.09
703331  1.85
703416  2.84
703425  3.31
703554  6.11
703686  5.32
703699  6.72
703730  3.06
703827  4.17
703837  3.29
703874  3.77
703906  4.03
704101  4.65
704107  4.16
704211  2.83
704226  3.84
704289  2.79
704314  5.34
704358  3.01
704383  2.19
704465  3.81
704487  1.53
704597  5.93
704666  4.67
704679  5.30
704694  3.23
704767  2.92
704788  2.35
704842  2.71
704854  1.23
704870  4.62
704955  4.01
704996  4.47
705043  7.18
705049  4.25
705071  3.72
705115  3.73
705121  5.99
705172  6.71
705238  2.36
705322  1.64
705382  4.25
705395  3.43
705414  6.91
705417  3.75
705429  1.57
705445  5.49
705461  5.35
705470  2.36
705567  3.33
705699  2.95
705753  6.44
705762  4.76
705819  4.34
705844  5.12
705904  2.12
706007  5.93
706029  4.50
706079  4.40
706092  2.32
706133  4.50
706189  1.71
706208  3.04
706211  4.41
706271  3.15
706315  0.62
706365  2.99
706378  6.84
706384  3.57
706425  2.87
706595  2.59
706689  3.50
706695  3.23
706701  5.48
706714  2.83
706802  4.35
706836  3.71
707000  6.32
707056  5.98
707059  4.09
707072  5.38
707138  3.69
707141  5.45
707144  2.34
707166  5.04
707176  3.49
707257  3.58
707267  3.31
707449  2.90
707458  5.19
707534  4.56
707562  4.69
707593  6.32
707609  3.45
707801  3.82
707816  1.79
707820  2.34
707895  5.80
707914  2.36
708036  3.31
708049  3.24
708071  2.17
708102  2.83
708105  3.24
708153  3.32
708165  4.04
708225  2.93
708344  3.52
708350  3.33
708360  3.28
708388  4.84
708388  7.19
708432  2.64
708448  4.05
708451  7.71
708492  3.37
708501  6.16
708514  4.42
708520  4.20
708665  3.27
708693  2.79
708702  4.89
708705  2.78
708752  2.47
708884  3.29
708891  3.67
708988  2.05
709114  3.79
709308  3.30
709327  3.78
709390  3.35
709396  4.22
709400  4.11
709421  6.54
709434  5.07
709447  2.46
709465  6.95
709491  5.28
709513  4.17
709538  4.43
709591  3.11
709604  3.04
709660  3.06
709698  2.06
709751  5.10
709811  3.54
709836  2.04
709908  2.06
709940  5.23
709959  3.07
709981  2.45
710059  3.70
710156  5.24
710194  7.28
710197  3.31
710235  3.44
710238  3.19
710251  3.11
710276  3.70
710370  5.86
710405  3.08
710411  5.18
710427  3.31
710461  5.51
710464  3.20
710521  4.57
710540  6.17
710615  4.25
710690  2.23
710747  4.64
710760  2.18
710769  3.19
710838  5.87
710873  6.29
710876  2.92
710904  6.96
710942  2.29
710961  5.24
710973  4.50
711001  5.48
711058  3.52
711089  3.31
711319  3.84
711322  3.76
711400  2.72
711403  2.52
711447  3.71
711469  4.25
711564  3.69
711586  3.60
711604  3.12
711617  3.38
711652  4.13
711686  3.76
711746  3.59
711774  6.72
711818  5.52
711849  4.62
711909  4.46
711912  1.80
711953  7.00
711991  1.80
712041  6.34
712082  3.91
712085  3.49
712116  3.34
712179  2.67
712192  2.68
712220  6.93
712261  3.17
712299  3.82
712327  2.97
712418  2.39
712434  3.84
712487  5.46
712497  4.55
712663  3.62
712748  2.65
712820  7.37
712823  2.74
712826  3.80
712930  7.00
712943  2.78
712996  2.64
713037  5.50
713040  4.16
713046  3.59
713056  4.16
713093  3.21
713156  2.74
713172  4.57
713216  3.73
713269  5.58
713313  2.35
713332  1.62
713539  4.14
713703  2.26
713715  4.77
713722  4.25
713756  5.32
713766  2.42
713781  3.42
713788  3.43
713860  2.53
714001  4.53
714061  2.62
714067  4.09
714136  7.23
714193  4.39
714259  2.49
714262  6.54
714281  4.80
714296  3.30
714325  6.28
714343  2.55
714365  6.23
714406  5.13
714419  2.08
714576  2.36
714588  2.87
714592  3.64
714651  4.53
714717  3.17
714837  2.42
714843  3.17
714855  4.13
714874  3.05
714890  1.63
714915  5.43
714981  2.36
715003  4.50
715028  4.09
715075  2.59
715129  3.12
715135  2.14
715192  3.57
715408  5.09
715534  3.15
715543  2.39
715550  4.79
715581  5.85
715647  2.72
715685  2.43
715735  4.04
715757  3.12
715766  2.83
715895  3.13
715952  4.65
715977  4.62
716033  3.44
716040  4.83
716046  5.12
716071  4.37
716115  5.09
716137  2.56
716291  2.89
716294  8.30
716325  6.62
716329  3.87
716335  2.94
716360  1.73
716398  4.21
716426  3.34
716454  5.25
716479  6.68
716536  3.39
716542  2.87
716624  2.69
716630  4.80
716658  3.82
716665  9.67
716749  3.84
716793  3.73
716797  4.25
716903  4.72
716925  3.12
717013  4.54
717057  4.40
717111  5.64
717117  3.16
717161  2.18
717252  2.32
717290  3.38
717305  4.41
717356  2.04
717431  2.54
717466  1.62
717522  3.40
717525  4.13
717569  3.34
717632  5.34
717660  4.24
717698  3.00
717720  2.68
717729  3.37
717736  4.20
717780  4.21
717789  5.60
717821  3.74
717827  3.13
717846  4.83
717861  2.42
717912  3.73
717993  3.18
717996  5.07
718003  3.10
718018  2.86
718047  4.00
718066  5.34
718106  3.14
718113  1.10
718188  2.17
718241  2.09
718276  3.36
718389  3.28
718420  3.16
718477  4.82
718508  2.75
718518  2.56
718524  1.47
718669  7.99
718753  3.38
718785  2.67
718838  2.53
718848  2.88
718860  2.76
718958  3.00
719008  3.83
719033  5.45
719077  3.44
719080  3.52
719093  3.59
719187  3.36
719215  3.24
719347  3.34
719363  3.25
719372  5.53
719419  3.39
719536  4.25
719558  2.36
719576  6.41
719580  4.12
719598  3.56
719658  1.98
719661  1.80
719664  2.29
719677  4.41
719693  2.78
719718  5.92
719727  3.58
719821  2.98
719847  1.57
719859  5.55
719934  3.85
719972  1.70
719975  2.29
719978  1.76
720022  3.06
720076  3.25
720095  4.27
720107  3.84
720120  1.76
720151  3.04
720214  2.91
720311  5.73
720406  2.99
720412  2.40
720459  3.70
720468  3.94
720475  5.21
720497  2.58
720503  3.72
720556  2.38
720619  3.51
720641  4.28
720644  2.64
720691  3.33
720720  6.51
720742  2.41
720764  3.99
720798  2.94
720817  5.79
720902  5.37
721009  4.21
721050  3.00
721068  3.01
721090  7.91
721106  2.94
721156  5.31
721207  3.86
721222  4.10
721251  4.65
721254  6.27
721291  1.05
721326  6.33
721332  2.77
721335  2.20
721414  5.06
721452  4.49
721464  5.23
721486  2.65
721530  2.95
721533  4.56
721543  5.50
721590  5.54
721624  2.30
721712  3.02
721722  2.37
721731  3.39
721781  3.97
721888  4.32
721891  3.18
721894  3.89
721901  3.46
721954  4.64
722045  3.70
722114  3.36
722130  3.77
722136  3.65
722199  2.84
722227  3.51
722384  3.12
722391  7.15
722432  5.48
722441  4.58
722450  6.47
722485  8.00
722560  1.84
722607  3.69
722768  2.54
722774  3.96
722837  6.15
722840  3.54
722874  3.28
722909  4.70
723057  2.89
723101  3.87
723104  3.34
723119  1.69
723192  3.38
723214  3.40
723223  4.75
723342  1.88
723355  6.05
723364  2.16
723402  2.65
723465  3.70
723525  3.77
723534  2.04
723540  2.45
723600  3.65
723631  3.04
723647  2.68
723770  3.32
723779  2.61
723788  3.98
723814  3.10
723895  2.91
723914  4.23
723917  6.61
723974  2.90
723986  3.72
724068  1.92
724181  2.35
724194  4.53
724228  4.44
724235  6.14
724326  2.52
724414  3.47
724417  6.02
724533  2.18
724549  3.15
724583  6.11
724596  4.93
724602  4.86
724655  5.80
724731  2.34
724759  4.45
724860  3.00
724960  2.79
725032  2.94
725054  5.25
725076  3.19
725152  3.08
725158  5.72
725167  8.08
725177  3.15
725230  3.70
725236  2.66
725302  5.47
725306  3.31
725321  3.20
725362  6.55
725453  4.21
725466  3.72
725485  2.36
725494  3.56
725563  1.79
725591  3.91
725686  4.53
725726  3.24
725780  3.36
725808  4.39
725811  5.18
725849  3.56
725975  4.50
726028  6.69
726044  2.54
726094  2.67
726179  2.96
726207  3.10
726232  3.31
726509  3.59
726565  4.30
726571  4.68
726581  4.15
726593  1.95
726634  3.07
726757  3.17
726807  1.92
726820  2.65
726838  4.14
726889  3.78
726917  3.21
726955  3.79
726973  4.62
727002  6.09
727058  6.62
727065  2.38
727112  2.82
727190  5.98
727200  4.32
727262  3.82
727360  3.98
727441  2.85
727441  2.75
727473  3.25
727586  3.07
727595  1.88
727617  3.19
727636  4.73
727664  3.23
727727  4.03
727737  4.05
727746  2.29
727765  5.14
727787  2.56
727809  3.17
727825  8.93
727884  4.02
727916  3.96
727966  4.63
728123  3.65
728264  5.64
728293  2.57
728318  3.55
728337  2.42
728343  3.30
728381  4.04
728399  3.24
728557  8.94
728585  3.43
728616  7.23
728660  4.82
728688  4.42
728754  5.47
728780  3.45
728802  3.29
728830  7.63
728880  6.18
728962  4.87
729006  5.94
729091  2.59
729097  4.34
729131  2.19
729222  8.22
729226  2.48
729307  3.64
729329  3.76
729433  3.48
729449  1.79
729559  4.91
729562  4.19
729656  3.03
729700  3.43
729756  8.16
729791  4.10
729810  3.06
729819  2.28
729844  3.53
729860  3.32
729882  3.91
729885  6.29
729904  2.83
729973  1.98
730033  3.00
730052  3.43
730061  3.96
730221  4.83
730294  4.68
730316  2.44
730341  3.68
730385  2.74
730447  5.73
730473  6.56
730517  3.72
730595  4.00
730699  4.38
730727  5.78
730771  3.34
730777  1.45
730796  3.23
730834  5.02
730890  5.09
730893  3.43
730919  1.73
730978  4.95
731085  2.77
731101  8.94
731148  1.75
731179  5.57
731226  2.44
731230  3.40
731261  4.19
731274  2.35
731292  5.07
731380  5.65
731412  4.53
731418  5.24
731475  4.28
731487  2.60
731490  4.05
731531  3.25
731550  3.19
731569  4.49
731594  3.73
731597  2.73
731641  4.96
731647  3.64
731698  3.57
731742  6.28
731823  5.91
731864  1.38
731867  2.41
731974  2.88
732065  4.28
732153  7.72
732225  4.06
732254  4.53
732257  3.93
732263  3.55
732398  2.72
732404  2.43
732574  4.64
732586  4.83
732608  2.52
732624  3.15
732640  5.27
732662  3.33
732665  3.23
732825  8.23
732828  2.90
732919  2.27
732929  1.74
732985  2.54
732989  2.09
733070  3.79
733076  3.23
733111  3.17
733193  5.26
733234  2.80
733325  4.28
733378  5.50
733406  1.73
733431  3.19
733485  3.34
733504  5.07
733510  2.01
733554  5.08
733582  4.24
733588  3.41
733620  6.53
733661  5.02
733683  3.66
733717  4.46
733767  3.25
733780  3.53
733827  3.33
733862  3.91
733893  5.25
733909  5.20
733947  2.43
733956  4.36
734038  5.04
734053  3.59
734110  5.33
734122  6.75
734254  1.74
734279  4.39
734301  2.14
734305  4.61
734323  2.92
734433  5.69
734449  1.66
734528  1.70
734531  3.14
734559  1.74
734562  4.53
734600  2.22
734694  3.08
734763  3.68
734813  2.68
734842  2.47
734895  4.90
734974  4.86
735002  1.59
735014  5.04
735084  1.78
735099  4.23
735121  4.20
735124  4.46
735140  6.67
735150  3.03
735266  3.58
735294  3.37
735303  4.22
735401  4.40
735413  2.79
735508  3.42
735583  2.86
735586  3.36
735602  3.12
735636  3.68
735753  4.27
735778  3.16
735828  1.99
735856  5.91
735859  5.44
735991  5.14
736026  3.47
736045  3.41
736098  3.52
736114  5.25
736136  2.79
736183  1.97
736195  5.04
736230  4.99
736327  2.45
736346  4.77
736349  3.34
736400  5.52
736428  4.83
736450  4.75
736466  3.65
736484  2.92
736535  2.27
736623  3.68
736626  2.62
736629  4.09
736673  3.00
736742  5.03
736792  3.89
736861  4.53
736915  4.00
736930  4.29
736965  2.56
736996  3.02
737037  3.45
737040  2.86
737084  4.12
737113  3.85
737128  3.24
737141  4.17
737188  4.58
737194  3.22
737204  6.21
737232  9.02
737298  2.56
737307  7.63
737320  2.04
737490  5.01
737596  4.98
737622  3.26
737631  3.86
737643  1.92
737735  5.25
737760  5.09
737769  4.18
737782  5.48
737819  3.01
737845  3.04
737876  4.58
737904  4.00
737998  3.66
738030  3.74
738108  4.80
738187  6.42
738203  0.35
738240  1.97
738294  4.34
738300  4.01
738338  1.88
738551  4.36
738564  5.94
738576  5.54
738617  4.63
738705  4.59
738793  3.85
738903  3.79
738938  3.06
738997  3.00
739013  4.26
739026  3.28
739098  4.90
739135  5.71
739205  2.26
739327  5.26
739374  5.23
739490  5.02
739541  3.85
739556  3.29
739651  3.89
739707  4.87
739723  3.15
739735  3.23
739776  2.24
739795  9.15
739921  1.38
739993  9.03
740046  3.23
740059  5.56
740103  3.73
740181  4.70
740191  1.85
740213  8.02
740269  3.68
740285  2.35
740320  6.23
740326  3.05
740354  3.58
740458  3.70
740486  4.74
740521  4.20
740565  4.75
740662  1.72
740678  1.72
740816  5.24
740857  5.60
740976  3.73
741030  4.64
741080  0.94
741205  4.84
741215  2.88
741224  3.91
741347  2.61
741366  3.18
741416  3.38
741463  2.45
741498  5.92
741507  2.87
741538  2.28
741576  3.07
741617  3.68
741648  2.90
741717  5.00
741736  2.96
741746  4.32
741768  4.34
741852  1.83
741947  2.62
741975  3.68
741981  3.41
742050  8.15
742060  7.38
742060  3.37
742082  2.90
742094  3.31
742116  3.71
742126  3.96
742129  2.39
742132  5.92
742151  3.51
742154  4.49
742163  0.72
742179  3.25
742236  3.10
742276  3.00
742358  3.62
742427  3.57
742509  4.06
742528  4.54
742559  2.84
742594  4.44
742619  2.87
742641  2.64
742694  5.41
742723  5.78
742748  3.89
742760  3.01
742766  3.43
742836  2.80
742895  2.93
742946  4.50
742983  3.86
743024  3.56
743043  3.05
743216  2.95
743219  3.24
743222  2.59
743228  5.78
743260  2.33
743269  2.43
743282  3.71
743297  6.53
743341  9.70
743436  3.16
743483  3.41
743514  3.66
743555  4.31
743564  4.22
743659  3.13
743693  3.80
743703  2.50
743856  3.34
743878  2.72
743894  4.14
744029  2.08
744057  0.36
744095  3.84
744152  2.91
744183  6.88
744218  2.99
744233  1.95
744243  3.38
744249  4.43
744274  1.99
744277  2.25
744353  6.01
744387  5.24
744428  3.33
744472  4.45
744481  3.74
744513  6.17
744610  1.74
744623  3.82
744736  6.89
744742  7.79
744827  6.11
744896  2.61
744909  5.09
744997  2.50
745019  1.43
745078  4.21
745107  7.08
745194  2.38
745242  2.10
745320  4.98
745370  4.11
745374  4.10
745389  4.06
745411  2.52
745418  6.56
745443  2.65
745446  3.50
745465  5.79
745480  4.96
745496  3.70
745534  4.61
745606  2.25
745622  3.85
745622  4.42
745625  1.86
745656  2.25
745870  4.21
745917  3.13
745929  4.76
746002  4.61
746027  2.66
746093  2.88
746131  3.61
746162  2.95
746203  2.73
746209  1.64
746231  3.47
746332  1.74
746410  2.28
746555  2.43
746655  6.18
746661  1.78
746690  2.66
746991  4.28
747023  4.70
747051  5.05
747095  3.89
747101  3.91
747104  7.05
747107  3.67
747126  1.80
747132  7.09
747136  4.13
747205  2.82
747205  3.81
747224  1.28
747318  2.75
747359  4.07
747384  2.30
747393  3.52
747572  6.64
747594  2.94
747601  5.97
747657  4.89
747663  5.12
747707  4.39
747789  6.15
747798  3.66
747820  3.38
747855  3.87
747902  3.28
747905  3.08
747943  1.52
748065  3.25
748091  2.62
748150  2.75
748169  4.57
748194  7.09
748229  3.60
748310  2.48
748339  3.43
748348  2.17
748364  2.26
748452  4.38
748471  2.71
748502  5.15
748505  3.85
748552  2.71
748656  1.97
748672  5.26
748788  2.84
748863  0.56
748869  6.80
748895  5.72
748942  5.09
748957  2.49
749077  3.92
749140  2.53
749149  1.62
749196  3.27
749202  3.94
749259  6.49
749319  3.10
749337  1.68
749341  1.75
749381  3.19
749385  3.52
749397  1.77
749451  3.71
749454  4.20
749488  3.08
749517  2.70
749554  2.79
749696  3.76
749724  4.53
749799  5.09
749831  2.33
749928  4.78
749931  4.45
749934  3.72
749975  5.51
750120  3.62
750157  4.76
750189  4.18
750192  1.94
750233  2.62
750292  3.12
750336  5.07
750368  6.02
750383  6.22
750440  6.27
750471  3.19
750556  4.79
750581  2.40
750613  6.29
750638  2.01
750650  3.85
750748  2.91
750760  6.50
750795  2.73
750801  6.78
750961  7.95
750965  3.52
751043  3.64
751062  2.16
751068  5.05
751103  4.24
751118  2.70
751150  4.72
751206  4.20
751228  3.40
751232  4.09
751269  3.62
751279  3.92
751285  4.95
751436  2.78
751451  5.02
751470  4.55
751492  4.67
751634  2.87
751640  2.55
751784  3.92
751787  4.31
751828  1.79
751850  1.93
751951  2.97
751957  5.02
752036  6.03
752054  4.28
752117  4.71
752120  5.53
752149  5.06
752193  2.01
752205  6.68
752259  4.48
752356  4.88
752372  2.01
752431  4.53
752504  3.56
752535  8.09
752661  5.83
752664  3.53
752692  2.54
752717  4.44
752733  3.98
752811  7.92
752824  2.44
752868  1.78
752921  5.03
752931  5.18
752950  2.02
752981  1.85
753009  3.32
753041  2.70
753078  2.26
753097  3.46
753176  4.43
753195  3.69
753264  2.94
753267  3.97
753424  3.40
753490  2.30
753506  3.31
753531  2.66
753581  2.20
753597  3.16
753697  4.71
753722  5.60
753807  1.85
753848  2.63
753854  4.00
753873  3.64
753879  3.00
753933  3.40
753952  4.26
753958  2.00
753964  5.68
754027  3.69
754052  2.89
754121  3.68
754128  3.15
754162  7.14
754200  3.54
754206  4.14
754263  3.70
754297  3.11
754325  4.80
754351  2.81
754379  1.36
754382  4.08
754451  5.16
754467  3.92
754489  1.91
754495  1.51
754498  2.99
754504  4.52
754523  3.51
754530  3.61
754542  2.62
754555  3.46
754624  3.94
754630  3.49
754652  4.96
754680  1.87
754781  6.93
754787  7.70
754790  4.19
754806  3.48
754844  2.64
754856  4.17
754878  3.25
754897  4.01
755007  1.95
755038  4.33
755042  2.94
755082  6.45
755230  3.91
755331  4.01
755378  4.04
755409  3.02
755459  4.17
755513  3.26
755516  5.85
755528  1.66
755544  3.90
755569  3.91
755572  3.72
755670  5.86
755695  3.11
755701  3.84
755739  3.56
755758  5.27
755761  2.91
755799  1.98
755824  3.24
755852  7.64
755858  4.43
755918  3.20
755943  1.80
755981  6.53
756003  5.17
756078  3.14
756147  4.83
756182  9.77
756185  4.20
756267  1.74
756276  3.44
756292  2.16
756298  2.74
756339  3.02
756386  4.29
756392  3.46
756430  2.90
756446  4.34
756546  6.22
756578  6.15
756603  3.37
756681  2.91
756706  4.79
756797  2.78
756885  3.15
756961  2.96
757055  1.84
757058  4.77
757102  5.45
757111  3.92
757149  3.94
757159  1.92
757171  3.81
757253  5.65
757278  5.17
757375  4.39
757378  4.99
757397  5.10
757435  7.94
757532  2.18
757548  4.14
757592  4.96
757630  5.08
757702  4.87
757705  2.81
757890  3.59
757919  5.86
757925  3.03
757947  3.31
758057  6.16
758113  2.88
758183  2.36
758186  2.93
758261  5.06
758264  4.13
758264  2.39
758267  2.38
758327  1.11
758409  2.97
758506  4.77
758556  1.92
758575  3.06
758597  3.28
758607  3.03
758644  4.03
758710  2.28
758717  3.54
758826  4.70
758867  1.84
758899  5.62
758918  5.50
758921  6.90
758955  2.75
759034  3.48
759046  2.78
759128  3.88
759235  2.88
759254  5.08
